,angle,speed
2237,0.73219585,1.0
2238,0.7133188,1.0
2239,0.502411,1.0
2240,0.5355394,1.0
2241,0.48585683,0.0
2242,0.5074902,1.0
2243,0.5679141,0.0
2244,0.4840089,1.0
2245,0.74767655,1.0
2246,0.5677709,1.0
2247,0.73554456,1.0
2248,0.7348845,1.0
2249,0.7235267,1.0
2250,0.7184138,1.0
2251,0.7772845,0.0
2252,0.47666556,1.0
2253,0.52653086,1.0
2254,0.8023054,0.0
2255,0.7502263,1.0
2256,0.6656643,0.0
2257,0.5058754,1.0
2258,0.4819607,0.0
2259,0.083387226,1.0
2260,0.23118675,0.0
2261,0.5320295,1.0
2262,0.7340869,1.0
2263,0.45204636,1.0
2264,0.7593969,0.0
2265,0.5346122,1.0
2266,0.770431,1.0
2267,0.7402728,1.0
2268,0.52648544,1.0
2269,0.8121524,1.0
2270,0.7587747,1.0
2271,0.54689705,1.0
2272,0.51005167,1.0
2273,0.6539408,1.0
2274,0.64908296,1.0
2275,0.47825423,0.0
2276,0.72505677,0.0
2277,0.6753276,1.0
2278,0.73100686,1.0
2279,0.46985596,1.0
2280,0.58880466,1.0
2281,0.5224546,1.0
2282,0.53127664,1.0
2283,0.42448634,1.0
2284,0.7535921,0.0
2285,0.4869917,1.0
2286,0.48838982,1.0
2287,0.47129154,0.0
2288,0.5407872,1.0
2289,0.4679188,0.0
2290,0.42415023,0.0
2291,0.6737939,1.0
2292,0.77319074,0.0
2293,0.46302983,1.0
2294,0.7494252,1.0
2295,0.43276298,1.0
2296,0.49597952,1.0
2297,0.6639091,1.0
2298,0.7182071,1.0
2299,0.78823864,1.0
2300,0.6400641,1.0
2301,0.7106693,1.0
2302,0.330051,0.0
2303,0.5008674,1.0
2304,0.70419204,1.0
2305,0.5552011,1.0
2306,0.21518895,1.0
2307,0.49422616,1.0
2308,0.7135632,1.0
2309,0.68641007,1.0
2310,0.5966113,0.0
2311,0.5807465,0.0
2312,0.7783779,1.0
2313,0.7031542,1.0
2314,0.7451205,0.0
2315,0.71977466,1.0
2316,0.56552565,1.0
2317,0.6375202,0.0
2318,0.7756464,0.0
2319,0.8204185,0.0
2320,0.45023257,1.0
2321,0.79882693,1.0
2322,0.2199072,1.0
2323,0.54697484,0.0
2324,0.78535616,1.0
2325,0.6884105,1.0
2326,0.7392567,1.0
2327,0.7949571,1.0
2328,0.724046,1.0
2329,0.70506674,0.0
2330,0.5955145,0.0
2331,0.5059795,1.0
2332,0.7755167,1.0
2333,0.4291043,0.0
2334,0.7049014,1.0
2335,0.6904477,1.0
2336,0.5611314,1.0
2337,0.48683092,0.0
2338,0.47812074,0.0
2339,0.54064053,0.0
2340,0.5391425,1.0
2341,0.7405893,1.0
2342,0.54078233,0.0
2343,0.2835624,1.0
2344,0.7275233,1.0
2345,0.733728,1.0
2346,0.20596024,1.0
2347,0.6993864,1.0
2348,0.6816849,1.0
2349,0.6954733,1.0
2350,0.48331815,0.0
2351,0.6326828,1.0
2352,0.52464104,1.0
2353,0.6105879,0.0
2354,0.69192505,1.0
2355,0.71555775,0.0
2356,0.6885154,1.0
2357,0.72976696,1.0
2358,0.65188164,1.0
2359,0.6867168,1.0
2360,0.70931613,0.0
2361,0.6722174,1.0
2362,0.6932143,0.0
2363,0.4920659,1.0
2364,0.7485047,0.0
2365,0.5599976,1.0
2366,0.45506003,1.0
2367,0.76765525,1.0
2368,0.48135477,1.0
2369,0.5317046,1.0
2370,0.7492738,1.0
2371,0.5263377,0.0
2372,0.7099469,1.0
2373,0.6070362,1.0
2374,0.63387865,1.0
2375,0.72470325,1.0
2376,0.7237006,1.0
2377,0.78790617,0.0
2378,0.7613021,1.0
2379,0.5902596,1.0
2380,0.7057969,1.0
2381,0.6941968,1.0
2382,0.47331533,1.0
2383,0.7420223,1.0
2384,0.7313006,1.0
2385,0.5013203,1.0
2386,0.42627332,0.0
2387,0.43082663,0.0
2388,0.7552136,1.0
2389,0.7209586,1.0
2390,0.41209847,1.0
2391,0.3393077,1.0
2392,0.65990156,1.0
2393,0.52880734,1.0
2394,0.51594883,0.0
2395,0.49340045,0.0
2396,0.7220653,0.0
2397,0.5387646,1.0
2398,0.24414656,1.0
2399,0.7983254,1.0
2400,0.5333488,1.0
2401,0.6690656,0.0
2402,0.41789275,1.0
2403,0.7372454,1.0
2404,0.43244046,1.0
2405,0.5173083,1.0
2406,0.7562511,0.0
2407,0.5436133,1.0
2408,0.5951199,1.0
2409,0.8140122,1.0
2410,0.7172235,1.0
2411,0.45250416,0.0
2412,0.70333445,1.0
2413,0.55463684,1.0
2414,0.53476286,1.0
2415,0.59117633,1.0
2416,0.56601995,1.0
2417,0.48827305,1.0
2418,0.7577845,1.0
2419,0.5922759,1.0
2420,0.6965968,1.0
2421,0.34813362,1.0
2422,0.70222473,1.0
2423,0.49118504,0.0
2424,0.43724874,0.0
2425,0.73516613,1.0
2426,0.42644787,1.0
2427,0.49753046,1.0
2428,0.46794334,1.0
2429,0.65469444,1.0
2430,0.49835974,0.0
2431,0.74260396,1.0
2432,0.72248644,0.0
2433,0.91311884,0.0
2434,0.5182588,1.0
2435,0.5417445,1.0
2436,0.73525506,1.0
2437,0.3789333,0.0
2438,0.7310948,1.0
2439,0.76911694,1.0
2440,0.52582484,1.0
2441,0.51409817,0.0
2442,0.6700694,1.0
2443,0.51971114,1.0
2444,0.63632613,1.0
2445,0.7013323,1.0
2446,0.7613698,1.0
2447,0.7989814,1.0
2448,0.65518045,1.0
2449,0.5151313,0.0
2450,0.7296923,1.0
2451,0.73595035,0.0
2452,0.6069447,1.0
2453,0.57238185,1.0
2454,0.8865409,0.0
2455,0.7497702,1.0
2456,0.49867237,1.0
2457,0.5590619,0.0
2458,0.7312069,1.0
2459,0.7482267,1.0
2460,0.80865765,1.0
2461,0.5216115,1.0
2462,0.5493309,1.0
2463,0.7572543,1.0
2464,0.6489009,1.0
2465,0.71130306,1.0
2466,0.44808012,1.0
2467,0.5342841,1.0
2468,0.49286622,1.0
2469,0.4477927,1.0
2470,0.5113366,1.0
2471,0.6807267,0.0
2472,0.70817304,1.0
2473,0.6995816,1.0
2474,0.7723384,1.0
2475,0.52295625,1.0
2476,0.66077644,0.0
2477,0.51415014,1.0
2478,0.4009316,1.0
2479,0.7226666,1.0
2480,0.7434863,1.0
2481,0.2235103,1.0
2482,0.6996958,1.0
2483,0.7550466,0.0
2484,0.62444943,1.0
2485,0.5168644,1.0
2486,0.6807789,1.0
2487,0.7276342,0.0
2488,0.549241,1.0
2489,0.44245636,1.0
2490,0.5555436,1.0
2491,0.4217237,0.0
2492,0.6346463,1.0
2493,0.5508215,1.0
2494,0.49736243,1.0
2495,0.752047,1.0
2496,0.5595046,1.0
2497,0.06612593,1.0
2498,0.46662545,1.0
2499,0.7293485,1.0
2500,0.7318272,1.0
2501,0.6343465,0.0
2502,0.36908948,1.0
2503,0.67105937,1.0
2504,0.5018967,1.0
2505,0.69716793,1.0
2506,0.53008807,0.0
2507,0.64630455,1.0
2508,0.73532647,0.0
2509,0.7189969,0.0
2510,0.68942434,1.0
2511,0.7107637,1.0
2512,0.75836873,0.0
2513,0.7133252,1.0
2514,0.31598276,0.0
2515,0.4814784,1.0
2516,0.543213,1.0
2517,0.6694415,0.0
2518,0.7684872,0.0
2519,0.5317498,1.0
2520,0.5066452,1.0
2521,0.67135465,1.0
2522,0.7338022,0.0
2523,0.6609833,1.0
2524,0.6565278,1.0
2525,0.53859115,1.0
2526,0.51620036,1.0
2527,0.7408557,0.0
2528,0.53096443,1.0
2529,0.7623813,0.0
2530,0.44057676,1.0
2531,0.53909105,1.0
2532,0.4809604,1.0
2533,0.5871384,1.0
2534,0.51788956,1.0
2535,0.49048766,0.0
2536,0.62287116,1.0
2537,0.74575317,1.0
2538,0.74420464,1.0
2539,0.502425,1.0
2540,0.712871,1.0
2541,0.6562066,1.0
2542,0.71295786,1.0
2543,0.46259844,1.0
2544,0.68277824,0.0
2545,0.5525847,1.0
2546,0.5030918,0.0
2547,0.6723234,1.0
2548,0.6878271,1.0
2549,0.58634275,1.0
2550,0.4878751,0.0
2551,0.5242437,0.0
2552,0.20336741,1.0
2553,0.6700651,1.0
2554,0.21366143,1.0
2555,0.6149737,1.0
2556,0.3210447,0.0
2557,0.51393896,1.0
2558,0.52564865,1.0
2559,0.686881,1.0
2560,0.43801907,1.0
2561,0.6809436,1.0
2562,0.6574719,1.0
2563,0.49483335,1.0
2564,0.75963557,1.0
2565,0.4460445,0.0
2566,0.5256913,1.0
2567,0.53494096,1.0
2568,0.5305302,1.0
2569,0.18739784,1.0
2570,0.50846505,0.0
2571,0.50161326,1.0
2572,0.7307177,1.0
2573,0.6160211,0.0
2574,0.5195453,0.0
2575,0.5595566,1.0
2576,0.73067975,0.0
2577,0.5810453,1.0
2578,0.4840338,1.0
2579,0.7878997,0.0
2580,0.7951758,1.0
2581,0.58834857,1.0
2582,0.7561889,1.0
2583,0.5219961,0.0
2584,0.52749175,1.0
2585,0.50581455,1.0
2586,0.65603995,1.0
2587,0.58281344,1.0
2588,0.68290836,1.0
2589,0.7590201,0.0
2590,0.23376992,1.0
2591,0.4633678,1.0
2592,0.48047918,1.0
2593,0.5675695,1.0
2594,0.5201509,0.0
2595,0.5221848,1.0
2596,0.69076824,1.0
2597,0.76838243,1.0
2598,0.74233276,0.0
2599,0.58418334,1.0
2600,0.5569054,0.0
2601,0.5920128,1.0
2602,0.7569531,1.0
2603,0.8122019,0.0
2604,0.70757437,1.0
2605,0.8082007,1.0
2606,0.5171827,1.0
2607,0.80838764,1.0
2608,0.5205644,1.0
2609,0.57172376,1.0
2610,0.59967643,1.0
2611,0.6682064,0.0
2612,0.5120262,1.0
2613,0.78419465,1.0
2614,0.7672454,1.0
2615,0.67419004,1.0
2616,0.56992114,0.0
2617,0.7171638,1.0
2618,0.59668976,0.0
2619,0.49200076,1.0
2620,0.520725,0.0
2621,0.62598956,0.0
2622,0.5507976,1.0
2623,0.53092486,1.0
2624,0.503966,1.0
2625,0.71220046,1.0
2626,0.7166854,1.0
2627,0.5088323,1.0
2628,0.6557238,1.0
2629,0.5265405,1.0
2630,0.6373974,1.0
2631,0.73485506,0.0
2632,0.539574,0.0
2633,0.6112487,0.0
2634,0.7227725,1.0
2635,0.8369763,1.0
2636,0.7229061,1.0
2637,0.73882586,1.0
2638,0.7883295,1.0
2639,0.6490232,1.0
2640,0.5038685,1.0
2641,0.6060515,1.0
2642,0.55573595,1.0
2643,0.6059914,1.0
2644,0.80146813,1.0
2645,0.7618583,1.0
2646,0.52341616,1.0
2647,0.24912345,1.0
2648,0.5267434,0.0
2649,0.7969673,1.0
2650,0.79120374,1.0
2651,0.76053566,1.0
2652,0.62900686,0.0
2653,0.34876913,0.0
2654,0.7288915,1.0
2655,0.75540674,0.0
2656,0.7625477,1.0
2657,0.6207352,0.0
2658,0.77028877,1.0
2659,0.42283767,0.0
2660,0.5068252,0.0
2661,0.6726508,1.0
2662,0.22841048,0.0
2663,0.4626757,1.0
2664,0.66652274,0.0
2665,0.569061,1.0
2666,0.8074067,1.0
2667,0.46477598,1.0
2668,0.7055078,1.0
2669,0.5075611,1.0
2670,0.7015799,1.0
2671,0.82316077,1.0
2672,0.7583223,1.0
2673,0.55571157,0.0
2674,0.64874357,1.0
2675,0.786005,1.0
2676,0.7534551,1.0
2677,0.5145864,1.0
2678,0.5181686,1.0
2679,0.5757214,1.0
2680,0.413201,0.0
2681,0.47991174,1.0
2682,0.550059,1.0
2683,0.7105019,0.0
2684,0.50969344,0.0
2685,0.54074824,0.0
2686,0.7887395,1.0
2687,0.64358073,1.0
2688,0.52299076,1.0
2689,0.20733282,1.0
2690,0.61013556,1.0
2691,0.5473844,1.0
2692,0.5334107,0.0
2693,0.7405873,0.0
2694,0.74919564,1.0
2695,0.6183023,0.0
2696,0.74262667,1.0
2697,0.5280265,1.0
2698,0.81700355,0.0
2699,0.95597875,0.0
2700,0.16973767,1.0
2701,0.7176816,1.0
2702,0.72871673,0.0
2703,0.4712341,0.0
2704,0.5130831,1.0
2705,0.5921712,0.0
2706,0.7550177,1.0
2707,0.572398,1.0
2708,0.7800498,0.0
2709,0.7741809,1.0
2710,0.5375001,1.0
2711,0.67920256,1.0
2712,0.8467511,0.0
2713,0.51987153,1.0
2714,0.7854358,1.0
2715,0.48246068,1.0
2716,0.4576042,1.0
2717,0.5857336,1.0
2718,0.69991505,1.0
2719,0.78658485,0.0
2720,0.4649193,1.0
2721,0.80094373,0.0
2722,0.43387276,1.0
2723,0.50676405,1.0
2724,0.5227953,1.0
2725,0.57321507,1.0
2726,0.679474,1.0
2727,0.42413038,1.0
2728,0.7229717,1.0
2729,0.48702648,1.0
2730,0.7534437,1.0
2731,0.6964136,1.0
2732,0.75528526,1.0
2733,0.6119809,1.0
2734,0.5171148,0.0
2735,0.74881047,1.0
2736,0.5320617,1.0
2737,0.61494124,1.0
2738,0.666599,1.0
2739,0.70075756,1.0
2740,0.705148,1.0
2741,0.5813759,1.0
2742,0.7497399,1.0
2743,0.609825,1.0
2744,0.80393124,1.0
2745,0.74372673,0.0
2746,0.6985916,0.0
2747,0.46997643,0.0
2748,0.7070826,1.0
2749,0.51793784,1.0
2750,0.6919758,0.0
2751,0.88008434,0.0
2752,0.5278137,0.0
2753,0.74078286,0.0
2754,0.63955903,1.0
2755,0.91124666,0.0
2756,0.69868267,1.0
2757,0.7129897,1.0
2758,0.7290536,1.0
2759,0.73425,1.0
2760,0.0,1.0
2761,0.56871325,0.0
2762,0.7649288,1.0
2763,0.72965693,1.0
2764,0.7395906,0.0
2765,0.7412864,1.0
2766,0.5032859,1.0
2767,0.71888477,1.0
2768,0.49892604,1.0
2769,0.5573263,0.0
2770,0.728603,1.0
2771,0.71829975,1.0
2772,0.7821409,1.0
2773,0.63564813,1.0
2774,0.7481247,1.0
2775,0.71326673,1.0
2776,0.5149143,1.0
2777,0.8638847,0.0
2778,0.71391416,1.0
2779,0.7125983,1.0
2780,0.70350826,1.0
2781,0.70507586,1.0
2782,0.74987566,0.0
2783,0.6841931,0.0
2784,0.47794515,1.0
2785,0.50479466,1.0
2786,0.4610249,1.0
2787,0.4901372,1.0
2788,0.54021746,1.0
2789,0.7719449,1.0
2790,0.5082898,0.0
2791,0.59742445,0.0
2792,0.6898627,1.0
2793,0.7413205,0.0
2794,0.51901114,1.0
2795,0.5146268,1.0
2796,0.5977489,0.0
2797,0.7113978,1.0
2798,0.73146033,1.0
2799,0.45931765,0.0
2800,0.52898437,1.0
2801,0.5492653,0.0
2802,0.48402035,1.0
2803,0.51651204,1.0
2804,0.6968856,1.0
2805,0.54163206,1.0
2806,0.7514709,1.0
2807,0.519606,1.0
2808,0.6435,0.0
2809,0.105668664,1.0
2810,0.7450831,1.0
2811,0.48405287,1.0
2812,0.68554854,1.0
2813,0.6375909,1.0
2814,0.10993555,1.0
2815,0.7558972,1.0
2816,0.5505021,1.0
2817,0.5052556,0.0
2818,0.52125704,1.0
2819,0.7339232,1.0
2820,0.71701694,1.0
2821,0.69162965,0.0
2822,0.7390958,1.0
2823,0.49438077,1.0
2824,0.671421,1.0
2825,0.328223,1.0
2826,0.72587353,1.0
2827,0.6959624,1.0
2828,0.5105335,1.0
2829,0.7954061,0.0
2830,0.7121577,0.0
2831,0.58903277,1.0
2832,0.58924884,1.0
2833,0.5756262,1.0
2834,0.6555373,1.0
2835,0.46140397,1.0
2836,0.6882402,1.0
2837,0.5230782,1.0
2838,0.78178906,0.0
2839,0.7508526,1.0
2840,0.5491741,1.0
2841,0.7305873,1.0
2842,0.6699796,1.0
2843,0.7554539,0.0
2844,0.5306711,0.0
2845,0.5414711,0.0
2846,0.71996146,1.0
2847,0.6406127,1.0
2848,0.44177726,0.0
2849,0.7292907,1.0
2850,0.7436078,1.0
2851,0.54897547,1.0
2852,0.32290757,0.0
2853,0.7167053,1.0
2854,0.73768544,1.0
2855,0.5956315,0.0
2856,0.7086603,1.0
2857,0.6769988,1.0
2858,0.7170328,1.0
2859,0.44757676,0.0
2860,0.5428665,0.0
2861,0.52184993,1.0
2862,0.698516,1.0
2863,0.7862176,0.0
2864,0.60823554,1.0
2865,0.621066,1.0
2866,0.52770925,1.0
2867,0.75490916,1.0
2868,0.509093,1.0
2869,0.7225532,1.0
2870,0.6865224,1.0
2871,0.53416324,1.0
2872,0.7123535,1.0
2873,0.83387494,1.0
2874,0.7516527,1.0
2875,0.70199853,0.0
2876,0.7874619,1.0
2877,0.5211368,1.0
2878,0.682139,1.0
2879,0.47119558,1.0
2880,0.6743088,0.0
2881,0.7091453,1.0
2882,0.73626614,1.0
2883,0.49875623,1.0
2884,0.68478143,1.0
2885,0.65762806,1.0
2886,0.48776057,1.0
2887,0.57460594,1.0
2888,0.7098341,1.0
2889,0.4458168,1.0
2890,0.58758765,0.0
2891,0.7079217,1.0
2892,0.5315942,1.0
2893,0.4455983,1.0
2894,0.50791264,0.0
2895,0.57498395,1.0
2896,0.547445,1.0
2897,0.49010536,1.0
2898,0.7322057,1.0
2899,0.54303074,1.0
2900,0.53729254,0.0
2901,0.7547523,1.0
2902,0.6018546,0.0
2903,0.72421193,0.0
2904,0.75116163,1.0
2905,0.507198,1.0
2906,0.48130193,1.0
2907,0.68134946,1.0
2908,0.69751,1.0
2909,0.21133062,0.0
2910,0.6540111,1.0
2911,0.738325,1.0
2912,0.66179985,1.0
2913,0.77266765,1.0
2914,0.48950714,1.0
2915,0.7866027,1.0
2916,0.70741224,1.0
2917,0.6997292,1.0
2918,0.69958407,1.0
2919,0.5177375,1.0
2920,0.5892546,0.0
2921,0.51822275,1.0
2922,0.7507889,1.0
2923,0.51412594,1.0
2924,0.6926102,0.0
2925,0.43788648,1.0
2926,0.43413264,0.0
2927,0.5750096,1.0
2928,0.4903407,1.0
2929,0.4642169,1.0
2930,0.68393147,0.0
2931,0.6892352,1.0
2932,0.7468015,1.0
2933,0.67828274,1.0
2934,0.63804555,1.0
2935,0.7237565,1.0
2936,0.7330621,1.0
2937,0.5860587,1.0
2938,0.89944816,1.0
2939,0.5843958,1.0
2940,0.523939,1.0
2941,0.70364785,1.0
2942,0.7049943,1.0
2943,0.48175317,0.0
2944,0.69623923,1.0
2945,1.2380121,1.0
2946,0.7050996,1.0
2947,0.7113386,1.0
2948,0.5353636,1.0
2949,0.56050897,0.0
2950,0.7500207,0.0
2951,0.6832657,1.0
2952,0.7058782,1.0
2953,0.75159836,0.0
2954,0.552067,0.0
2955,0.71198523,1.0
2956,0.7392523,1.0
2957,0.45456907,1.0
2958,0.8038033,1.0
2959,0.7308492,0.0
2960,0.48536098,0.0
2961,0.56694055,1.0
2962,0.73508334,0.0
2963,0.49044973,1.0
2964,0.6472541,0.0
2965,0.53466195,0.0
2966,0.6370313,1.0
