,Train,Predicted,Difference
12281,0.4375,0.69660157,0.2591015696525574
12282,0.5625,0.59221905,0.029719054698944092
12283,0.0,0.5611508,0.5611507892608643
12284,0.875,0.52050906,0.3544909358024597
12285,0.5,0.7487296,0.24872958660125732
12286,0.75,0.5540183,0.1959816813468933
12287,0.75,0.48485923,0.2651407718658447
12288,0.5625,0.7257699,0.16326987743377686
12289,0.375,0.74669075,0.3716907501220703
12290,0.5625,0.7972566,0.23475658893585205
12291,0.875,0.48892137,0.3860786259174347
12292,0.625,0.7385329,0.1135329008102417
12293,0.6875,0.5063228,0.18117719888687134
12294,0.0,0.4736242,0.47362419962882996
12295,0.625,0.6780511,0.053051114082336426
12296,0.625,0.5094455,0.11555451154708862
12297,0.4375,0.5167183,0.07921832799911499
12298,0.6875,0.49229643,0.19520357251167297
12299,0.3125,0.665155,0.35265499353408813
12300,0.75,0.59281135,0.15718865394592285
12301,0.9375,0.557819,0.3796809911727905
12302,0.4375,0.75186634,0.31436634063720703
12303,0.75,0.79941714,0.04941713809967041
12304,0.6875,0.76175433,0.07425433397293091
12305,0.625,0.710351,0.08535099029541016
12306,0.4375,0.7814036,0.3439036011695862
12307,0.6875,0.45596355,0.23153644800186157
12308,0.625,0.71121013,0.08621013164520264
12309,0.5,0.7706601,0.2706601023674011
12310,0.375,0.6833085,0.308308482170105
12311,1.0,0.68125033,0.31874966621398926
12312,0.625,0.52318144,0.10181856155395508
12313,0.625,0.6840721,0.05907207727432251
12314,0.75,0.7771514,0.027151405811309814
12315,0.5625,0.7531665,0.19066649675369263
12316,0.5625,0.70410705,0.14160704612731934
12317,0.6875,0.75913525,0.07163524627685547
12318,0.6875,0.7574417,0.0699416995048523
12319,0.6875,0.7750983,0.08759832382202148
12320,0.5625,0.5020346,0.06046539545059204
12321,0.75,0.5457725,0.2042275071144104
12322,0.8125,0.767946,0.04455399513244629
12323,0.625,0.56629974,0.05870026350021362
12324,0.5,0.51173997,0.011739969253540039
12325,0.4375,0.6397505,0.20225048065185547
12326,0.5625,0.64902145,0.0865214467048645
12327,0.4375,0.50984126,0.07234126329421997
12328,0.5625,0.7405822,0.17808222770690918
12329,0.625,0.7437096,0.11870962381362915
12330,0.75,0.58854294,0.16145706176757812
12331,0.6875,0.559945,0.1275550127029419
12332,0.75,0.5380925,0.2119075059890747
12333,0.4375,0.7291897,0.2916896939277649
12334,0.5625,0.54190534,0.020594656467437744
12335,0.6875,0.5901211,0.09737890958786011
12336,0.8125,0.73015046,0.08234953880310059
12337,0.75,0.51799077,0.23200923204421997
12338,0.8125,0.7523567,0.06014329195022583
12339,0.5,0.77032673,0.27032673358917236
12340,0.75,0.7464809,0.003519117832183838
12341,0.625,0.52216893,0.10283106565475464
12342,0.625,0.756813,0.13181298971176147
12343,0.5,0.5669233,0.06692332029342651
12344,0.5,0.5928985,0.09289848804473877
12345,0.3125,0.552705,0.24020498991012573
12346,0.75,0.4901062,0.2598938047885895
12347,0.6875,0.750896,0.06339597702026367
12348,0.625,0.48329464,0.14170536398887634
12349,0.5625,0.707513,0.1450129747390747
12350,0.4375,0.47495013,0.03745013475418091
12351,0.4375,0.52968943,0.09218943119049072
12352,0.5,0.7810378,0.2810378074645996
12353,0.4375,0.5683685,0.13086849451065063
12354,0.4375,0.6685459,0.2310459017753601
12355,0.8125,0.5077304,0.3047695755958557
12356,0.875,0.73431075,0.14068925380706787
12357,0.4375,0.4993044,0.06180441379547119
12358,0.5625,0.6121196,0.04961961507797241
12359,0.75,0.7063162,0.04368382692337036
12360,0.6875,0.47071195,0.21678805351257324
12361,0.5,0.5079967,0.007996678352355957
12362,0.8125,0.7753923,0.03710770606994629
12363,0.5625,0.58153266,0.019032657146453857
12364,0.4375,0.66045165,0.22295165061950684
12365,0.75,0.7084546,0.04154539108276367
12366,0.8125,0.77006173,0.04243826866149902
12367,0.6875,0.78211284,0.09461283683776855
12368,0.4375,0.72252256,0.2850225567817688
12369,0.625,0.5770336,0.04796642065048218
12370,0.75,0.76063496,0.010634958744049072
12371,0.5,0.5044601,0.00446009635925293
12372,0.5,0.7228074,0.2228074073791504
12373,0.6875,0.7208736,0.03337359428405762
12374,0.5,0.5091404,0.009140372276306152
12375,0.625,0.5287294,0.0962706208229065
12376,0.5625,0.6749555,0.11245548725128174
12377,0.1875,0.75272906,0.565229058265686
12378,0.5,0.47972468,0.02027532458305359
12379,0.5,0.5624201,0.06242012977600098
12380,0.5625,0.7264333,0.16393327713012695
12381,0.6875,0.4998041,0.18769589066505432
12382,0.625,0.5012481,0.12375187873840332
12383,0.5625,0.48465884,0.07784116268157959
12384,0.625,0.74526143,0.12026143074035645
12385,1.0,0.5152186,0.4847813844680786
12386,0.5625,0.7717905,0.2092905044555664
12387,0.75,0.637248,0.1127520203590393
12388,0.9375,0.7472713,0.19022870063781738
12389,0.3125,0.4579936,0.14549359679222107
12390,0.6875,0.69785506,0.010355055332183838
12391,0.625,0.70953864,0.08453863859176636
12392,0.5,0.7194112,0.2194111943244934
12393,0.4375,0.5009975,0.06349748373031616
12394,0.625,0.68653923,0.06153923273086548
12395,0.75,0.7017834,0.04821658134460449
12396,0.5,0.771021,0.2710210084915161
12397,0.8125,0.56372607,0.24877393245697021
12398,0.8125,0.49100578,0.3214942216873169
12399,0.6875,0.45845178,0.2290482223033905
12400,0.5625,0.49951807,0.06298193335533142
12401,0.625,0.5314247,0.09357529878616333
12402,0.75,0.7667872,0.016787171363830566
12403,0.75,0.7061114,0.043888628482818604
12404,0.625,0.7688594,0.1438593864440918
12405,0.5625,0.61776847,0.05526846647262573
12406,0.8125,0.76954806,0.04295194149017334
12407,0.8125,0.48883328,0.3236667215824127
12408,0.5,0.7363632,0.23636317253112793
12409,0.4375,0.7099893,0.2724893093109131
12410,0.625,0.79945004,0.17445003986358643
12411,0.75,0.70086694,0.0491330623626709
12412,0.6875,0.4864336,0.20106640458106995
12413,0.5,0.7942041,0.29420411586761475
12414,0.625,0.7294421,0.10444211959838867
12415,0.4375,0.75276405,0.3152640461921692
12416,0.625,0.74823964,0.12323963642120361
12417,0.75,0.77698666,0.026986658573150635
12418,0.4375,0.71352184,0.2760218381881714
12419,0.875,0.64743143,0.22756856679916382
12420,0.5625,0.63545746,0.07295745611190796
12421,0.375,0.7461288,0.37112879753112793
12422,0.5,0.45138365,0.04861634969711304
12423,0.6875,0.7501099,0.06260991096496582
12424,0.75,0.5563907,0.1936092972755432
12425,0.5625,0.4691705,0.09332948923110962
12426,0.4375,0.48205876,0.04455876350402832
12427,0.625,0.67292595,0.04792594909667969
12428,0.5,0.5416891,0.04168909788131714
12429,0.75,0.67805874,0.07194125652313232
12430,0.5,0.6471968,0.14719682931900024
12431,0.4375,0.7482259,0.3107259273529053
12432,0.375,0.5126203,0.13762027025222778
12433,0.75,0.4921827,0.2578172981739044
12434,0.8125,0.7406659,0.07183408737182617
12435,0.5,0.7495786,0.249578595161438
12436,0.5,0.7645514,0.26455140113830566
12437,0.6875,0.5955003,0.09199970960617065
12438,0.5,0.67841387,0.17841386795043945
12439,0.6875,0.7283201,0.04082012176513672
12440,0.6875,0.5932654,0.09423458576202393
12441,0.75,0.68434834,0.06565165519714355
12442,0.625,0.72031796,0.09531795978546143
12443,0.75,0.59258956,0.15741044282913208
12444,0.4375,0.48466802,0.04716801643371582
12445,0.5,0.75894314,0.2589431405067444
12446,0.75,0.61799717,0.1320028305053711
12447,0.4375,0.6941783,0.2566782832145691
12448,0.4375,0.70629585,0.26879584789276123
12449,0.75,0.5958243,0.15417569875717163
12450,0.625,0.4446118,0.1803882122039795
12451,0.8125,0.76333076,0.04916924238204956
12452,0.625,0.7718595,0.1468595266342163
12453,0.6875,0.7119982,0.02449822425842285
12454,0.5625,0.4869368,0.07556319236755371
12455,0.75,0.6527173,0.09728270769119263
12456,0.4375,0.68053514,0.24303513765335083
12457,0.4375,0.69706607,0.259566068649292
12458,0.5625,0.7628225,0.20032250881195068
12459,0.375,0.6072978,0.23229777812957764
12460,0.75,0.48465115,0.2653488516807556
12461,0.25,0.75253737,0.5025373697280884
12462,0.4375,0.7554658,0.3179658055305481
12463,0.75,0.6035042,0.14649581909179688
12464,0.5625,0.64827794,0.08577793836593628
12465,0.4375,0.7022783,0.2647783160209656
12466,0.6875,0.7548225,0.0673224925994873
12467,0.4375,0.45744032,0.019940316677093506
12468,0.75,0.62793463,0.12206536531448364
12469,0.75,0.7086905,0.041309475898742676
12470,0.5,0.7419041,0.24190407991409302
12471,0.6875,0.7647643,0.07726430892944336
12472,0.625,0.58050823,0.04449176788330078
12473,0.625,0.58022845,0.044771552085876465
12474,0.8125,0.6072916,0.205208420753479
12475,0.75,0.74017775,0.009822249412536621
12476,0.8125,0.5524302,0.2600697875022888
12477,0.8125,0.7481733,0.0643267035484314
12478,0.5625,0.7809461,0.21844607591629028
12479,0.8125,0.6309713,0.18152868747711182
12480,0.5625,0.7262003,0.16370028257369995
12481,0.875,0.70901036,0.16598963737487793
12482,0.4375,0.73415476,0.29665476083755493
12483,0.75,0.7607779,0.010777890682220459
12484,0.625,0.4850128,0.13998720049858093
12485,0.6875,0.7564755,0.06897550821304321
12486,0.1875,0.6097146,0.4222146272659302
12487,0.5625,0.6922573,0.12975728511810303
12488,0.625,0.72400427,0.09900426864624023
12489,0.5,0.4917843,0.00821569561958313
12490,0.75,0.5739114,0.17608857154846191
12491,0.75,0.7480531,0.0019469261169433594
12492,0.75,0.62700284,0.12299716472625732
12493,0.5625,0.71735996,0.15485996007919312
12494,0.5,0.75281894,0.2528189420700073
12495,0.875,0.77223843,0.10276156663894653
12496,0.75,0.7853236,0.0353236198425293
12497,0.875,0.6293772,0.24562281370162964
12498,0.5,0.6771743,0.17717432975769043
12499,0.5,0.5937768,0.09377682209014893
12500,0.625,0.7250446,0.1000446081161499
12501,0.5,0.6508407,0.15084069967269897
12502,0.8125,0.7254547,0.08704531192779541
12503,0.5,0.707908,0.20790797472000122
12504,0.625,0.46963423,0.15536576509475708
12505,0.75,0.45785403,0.2921459674835205
12506,0.5,0.7542857,0.25428569316864014
12507,0.375,0.7085759,0.33357590436935425
12508,0.5625,0.55374885,0.008751153945922852
12509,0.625,0.4983353,0.12666469812393188
12510,0.25,0.6125193,0.3625193238258362
12511,0.6875,0.7613041,0.07380408048629761
12512,0.6875,0.6355605,0.05193948745727539
12513,0.75,0.7493762,0.0006238222122192383
12514,0.5625,0.58302903,0.02052903175354004
12515,0.6875,0.75116324,0.06366324424743652
12516,0.5,0.5409605,0.040960490703582764
12517,0.625,0.55617476,0.06882524490356445
12518,0.75,0.47990295,0.2700970470905304
12519,0.5,0.52010417,0.020104169845581055
12520,0.6875,0.6896817,0.002181708812713623
12521,0.4375,0.60023755,0.16273754835128784
12522,0.6875,0.53280437,0.15469563007354736
12523,0.4375,0.48711807,0.04961806535720825
12524,0.75,0.4814931,0.2685069143772125
12525,0.875,0.5315026,0.3434973955154419
12526,0.4375,0.5167406,0.07924062013626099
12527,0.625,0.7020318,0.07703179121017456
12528,0.6875,0.7589096,0.07140958309173584
12529,0.5625,0.5286332,0.033866822719573975
12530,0.4375,0.6852819,0.2477818727493286
12531,0.75,0.6792123,0.07078772783279419
12532,0.6875,0.5141808,0.17331922054290771
12533,0.5,0.5777839,0.07778388261795044
12534,0.5,0.7225522,0.22255218029022217
12535,0.5625,0.5199229,0.04257708787918091
12536,0.625,0.56750107,0.057498931884765625
12537,0.5625,0.5386661,0.023833870887756348
12538,0.875,0.73888564,0.13611435890197754
12539,0.75,0.7673851,0.017385125160217285
12540,0.6875,0.48940682,0.19809317588806152
12541,0.75,0.7551759,0.005175888538360596
12542,0.5,0.6696632,0.1696631908416748
12543,0.5,0.78076327,0.28076326847076416
12544,0.875,0.72772247,0.14727753400802612
12545,0.5625,0.50700694,0.055493056774139404
12546,0.625,0.5523231,0.0726768970489502
12547,0.8125,0.76028174,0.05221825838088989
12548,0.6875,0.58896303,0.09853696823120117
12549,0.5,0.65006554,0.15006554126739502
12550,0.4375,0.4864065,0.04890650510787964
12551,0.75,0.6888373,0.061162710189819336
12552,0.625,0.6296142,0.0046141743659973145
12553,0.5,0.658305,0.15830498933792114
12554,0.625,0.4719192,0.1530807912349701
12555,0.6875,0.5364953,0.15100467205047607
12556,0.5,0.59034526,0.09034526348114014
12557,0.4375,0.49075127,0.05325126647949219
12558,0.625,0.7255382,0.10053819417953491
12559,0.75,0.6568625,0.09313750267028809
12560,0.75,0.5829951,0.16700488328933716
12561,0.6875,0.7340651,0.046565115451812744
12562,0.875,0.54545295,0.32954704761505127
12563,0.25,0.5146133,0.2646132707595825
12564,0.6875,0.48096317,0.20653682947158813
12565,0.5625,0.7725468,0.21004682779312134
12566,0.4375,0.72608185,0.28858184814453125
12567,0.625,0.58905107,0.03594893217086792
12568,0.6875,0.5680095,0.11949050426483154
12569,0.75,0.5264805,0.22351950407028198
12570,0.4375,0.5172751,0.07977509498596191
12571,0.8125,0.46917242,0.3433275818824768
12572,0.8125,0.51962173,0.29287827014923096
12573,0.6875,0.7540188,0.06651878356933594
12574,0.125,0.5093713,0.384371280670166
12575,0.8125,0.6171777,0.19532227516174316
12576,0.4375,0.61379546,0.1762954592704773
12577,0.5,0.7258161,0.22581607103347778
12578,0.5,0.65244293,0.15244293212890625
12579,0.75,0.65933025,0.09066975116729736
12580,0.6875,0.5765948,0.11090517044067383
12581,0.5,0.7502253,0.250225305557251
12582,0.75,0.71076906,0.039230942726135254
12583,0.625,0.5263582,0.09864181280136108
12584,0.5,0.47051978,0.0294802188873291
12585,0.6875,0.6207962,0.06670379638671875
12586,0.8125,0.54422134,0.26827865839004517
12587,0.6875,0.5279457,0.15955430269241333
12588,0.75,0.7840787,0.03407871723175049
12589,0.5,0.5574395,0.05743950605392456
12590,0.6875,0.52756906,0.15993094444274902
12591,0.6875,0.7546698,0.06716978549957275
12592,0.4375,0.47982588,0.042325884103775024
12593,0.125,0.4805768,0.3555768132209778
12594,0.75,0.598469,0.15153098106384277
12595,0.375,0.5155801,0.14058011770248413
12596,0.625,0.7143022,0.0893021821975708
12597,0.5625,0.753898,0.191398024559021
12598,0.5,0.7578645,0.25786447525024414
12599,0.5625,0.45676428,0.10573571920394897
12600,0.625,0.7561722,0.13117218017578125
12601,0.6875,0.524664,0.1628360152244568
12602,0.75,0.7760994,0.02609938383102417
12603,0.5625,0.5150244,0.047475576400756836
12604,0.625,0.76429594,0.13929593563079834
12605,0.375,0.4997548,0.12475478649139404
12606,0.75,0.69316804,0.056831955909729004
12607,0.5,0.74197775,0.2419777512550354
12608,0.75,0.6193628,0.13063722848892212
12609,0.75,0.4988973,0.2511026859283447
12610,0.5,0.73648703,0.2364870309829712
12611,0.5625,0.5486337,0.013866305351257324
12612,0.8125,0.6310022,0.18149781227111816
12613,0.625,0.742809,0.117808997631073
12614,0.625,0.7814843,0.15648430585861206
12615,0.5,0.7251053,0.22510528564453125
12616,0.8125,0.67047673,0.1420232653617859
12617,0.625,0.7708933,0.14589327573776245
12618,0.5625,0.7370945,0.17459452152252197
12619,0.6875,0.58182,0.10567998886108398
12620,0.75,0.47914407,0.27085593342781067
12621,0.5,0.6049941,0.10499411821365356
12622,0.75,0.458303,0.2916969954967499
12623,0.625,0.7589121,0.1339120864868164
12624,0.5,0.7270547,0.22705471515655518
12625,0.875,0.7601594,0.11484062671661377
12626,0.5,0.5025877,0.0025876760482788086
12627,0.6875,0.56429386,0.12320613861083984
12628,0.75,0.6694884,0.08051162958145142
12629,0.5625,0.48020455,0.08229544758796692
12630,0.125,0.76651824,0.641518235206604
12631,0.75,0.47696495,0.27303504943847656
12632,0.5625,0.49719685,0.06530314683914185
12633,0.875,0.49624407,0.37875592708587646
12634,0.75,0.71809995,0.03190004825592041
12635,0.5625,0.5985981,0.03609812259674072
12636,0.6875,0.46628255,0.22121745347976685
12637,0.4375,0.58226925,0.14476925134658813
12638,0.75,0.76288766,0.012887656688690186
12639,0.625,0.47727907,0.14772093296051025
12640,0.4375,0.7479744,0.3104743957519531
12641,0.5625,0.61769205,0.05519205331802368
12642,0.75,0.56251866,0.1874813437461853
12643,0.5,0.66776973,0.16776973009109497
12644,0.8125,0.46091682,0.35158318281173706
12645,0.6875,0.77215767,0.08465766906738281
12646,1.0,0.55705684,0.44294315576553345
12647,0.6875,0.77171755,0.08421754837036133
12648,0.875,0.4980635,0.37693649530410767
12649,0.5625,0.7731624,0.21066242456436157
12650,0.8125,0.7836081,0.028891921043395996
12651,0.5,0.51742816,0.017428159713745117
12652,0.4375,0.7367648,0.2992647886276245
12653,0.5625,0.5053453,0.057154715061187744
12654,0.8125,0.59983075,0.2126692533493042
12655,0.625,0.7143945,0.08939450979232788
12656,0.625,0.46644896,0.15855103731155396
12657,0.75,0.48975518,0.26024481654167175
12658,0.5625,0.75437737,0.1918773651123047
12659,0.75,0.7680645,0.018064498901367188
12660,0.8125,0.77823997,0.03426003456115723
12661,0.75,0.7485314,0.0014685988426208496
12662,0.75,0.75278825,0.002788245677947998
12663,0.6875,0.75515544,0.06765544414520264
12664,0.6875,0.46126574,0.22623425722122192
12665,0.75,0.6999123,0.050087690353393555
12666,0.5625,0.49238342,0.07011657953262329
12667,0.5,0.52688503,0.026885032653808594
12668,0.5625,0.6110438,0.04854381084442139
12669,0.75,0.7551975,0.0051975250244140625
12670,0.6875,0.74496716,0.05746716260910034
12671,0.4375,0.60775733,0.1702573299407959
12672,0.75,0.7781112,0.02811121940612793
12673,0.4375,0.70361155,0.2661115527153015
12674,0.75,0.49613896,0.25386103987693787
12675,0.625,0.69297665,0.06797665357589722
12676,0.6875,0.49832517,0.1891748309135437
12677,0.3125,0.7869872,0.47448718547821045
12678,0.375,0.693817,0.31881701946258545
12679,0.6875,0.77396953,0.08646953105926514
12680,0.5,0.6785336,0.1785336136817932
12681,0.5,0.7452992,0.24529922008514404
12682,0.75,0.5202293,0.2297707200050354
12683,0.5,0.5780803,0.07808029651641846
12684,0.6875,0.5301145,0.15738552808761597
12685,0.6875,0.777089,0.08958899974822998
12686,0.6875,0.5387749,0.14872509241104126
12687,0.625,0.6728229,0.04782289266586304
12688,1.0,0.75502044,0.24497956037521362
12689,0.4375,0.50731105,0.06981104612350464
12690,0.4375,0.680485,0.24298501014709473
12691,0.75,0.6805061,0.06949388980865479
12692,0.5,0.7367956,0.2367956042289734
12693,0.5,0.5635376,0.06353759765625
12694,0.75,0.5095779,0.24042212963104248
12695,0.4375,0.5216322,0.08413219451904297
12696,0.625,0.72225165,0.09725165367126465
12697,0.6875,0.4644317,0.22306829690933228
12698,0.625,0.71844804,0.09344804286956787
12699,0.5,0.74295115,0.2429511547088623
12700,0.5625,0.6105608,0.04806077480316162
12701,0.625,0.550118,0.07488197088241577
12702,0.75,0.6399609,0.1100391149520874
12703,0.375,0.703829,0.32882899045944214
12704,0.6875,0.70976084,0.022260844707489014
12705,0.625,0.710776,0.08577597141265869
12706,0.6875,0.57455766,0.11294233798980713
12707,0.625,0.54691976,0.07808023691177368
12708,0.625,0.75304353,0.128043532371521
12709,0.6875,0.72396076,0.0364607572555542
12710,0.3125,0.511171,0.19867098331451416
12711,0.625,0.71896684,0.09396684169769287
12712,0.6875,0.614822,0.07267802953720093
12713,0.4375,0.5958977,0.15839767456054688
12714,0.5625,0.7277052,0.165205180644989
12715,0.6875,0.7577783,0.07027828693389893
12716,0.625,0.770246,0.14524602890014648
12717,0.75,0.75226253,0.0022625327110290527
12718,0.6875,0.7691698,0.08166980743408203
12719,0.75,0.7768856,0.026885628700256348
12720,0.625,0.51165473,0.11334526538848877
12721,0.625,0.7739019,0.14890187978744507
12722,0.375,0.740559,0.3655589818954468
12723,0.1875,0.5953675,0.4078674912452698
12724,0.4375,0.5908103,0.15331029891967773
12725,0.375,0.6405479,0.26554787158966064
12726,0.4375,0.5000373,0.0625373125076294
12727,0.25,0.7850782,0.535078227519989
12728,0.875,0.5261479,0.34885209798812866
12729,0.625,0.4946289,0.13037109375
12730,0.625,0.5922156,0.03278440237045288
12731,0.625,0.74641395,0.1214139461517334
12732,0.5,0.6730243,0.17302429676055908
12733,0.4375,0.5303239,0.09282392263412476
12734,0.6875,0.6171013,0.07039868831634521
12735,0.6875,0.5566108,0.1308891773223877
12736,0.5625,0.73864603,0.1761460304260254
12737,0.625,0.4952163,0.12978368997573853
12738,0.5625,0.4723027,0.09019729495048523
12739,0.75,0.7494874,0.0005125999450683594
12740,0.8125,0.6006614,0.21183860301971436
12741,0.5625,0.5725041,0.010004103183746338
12742,0.5,0.7736321,0.27363210916519165
12743,0.625,0.77110183,0.14610183238983154
12744,0.5625,0.76812696,0.2056269645690918
12745,0.625,0.5464519,0.07854807376861572
12746,0.5625,0.65654075,0.09404075145721436
12747,0.8125,0.6282564,0.18424361944198608
12748,0.625,0.73536336,0.11036336421966553
12749,0.5,0.4445697,0.05543029308319092
12750,0.8125,0.4954253,0.3170746862888336
12751,0.8125,0.76024175,0.05225825309753418
12752,0.75,0.5918026,0.15819740295410156
12753,0.5,0.7154819,0.21548187732696533
12754,0.6875,0.7361304,0.04863041639328003
12755,0.75,0.6899061,0.06009387969970703
12756,0.8125,0.75241727,0.06008273363113403
12757,0.75,0.49375954,0.25624045729637146
12758,0.75,0.73638004,0.013619959354400635
12759,0.75,0.7180799,0.03192007541656494
12760,0.375,0.6118158,0.23681581020355225
12761,0.4375,0.7122416,0.27474159002304077
12762,0.4375,0.7679856,0.33048558235168457
12763,0.5,0.7634404,0.2634403705596924
12764,0.5,0.7714362,0.2714362144470215
12765,0.5,0.45695564,0.04304435849189758
12766,0.5625,0.7071458,0.1446458101272583
12767,0.375,0.55140245,0.17640244960784912
12768,0.75,0.4843236,0.2656764090061188
12769,0.5625,0.77800864,0.21550863981246948
12770,0.625,0.4871288,0.13787120580673218
12771,0.75,0.65793663,0.09206336736679077
12772,0.875,0.47208524,0.40291476249694824
12773,0.75,0.60472995,0.14527004957199097
12774,0.75,0.7753346,0.025334596633911133
12775,0.6875,0.75854325,0.07104325294494629
12776,0.25,0.7017182,0.45171821117401123
12777,0.75,0.4526099,0.2973901033401489
12778,0.6875,0.7935122,0.10601222515106201
12779,0.6875,0.6371148,0.05038517713546753
12780,0.625,0.72272015,0.09772014617919922
12781,0.75,0.4667195,0.28328049182891846
12782,0.5625,0.4619639,0.10053610801696777
12783,0.625,0.48397237,0.14102762937545776
12784,0.5625,0.70242035,0.13992035388946533
12785,0.625,0.66908616,0.04408615827560425
12786,0.75,0.7512524,0.0012524127960205078
12787,0.75,0.6890523,0.0609477162361145
12788,0.8125,0.6500844,0.16241562366485596
12789,0.5,0.7105259,0.21052587032318115
12790,0.5625,0.5202737,0.042226314544677734
12791,0.625,0.755067,0.13006699085235596
12792,0.5625,0.75859034,0.19609034061431885
12793,0.75,0.6755262,0.0744737982749939
12794,0.4375,0.7324295,0.29492950439453125
12795,0.875,0.57808614,0.29691386222839355
12796,0.6875,0.7283951,0.04089510440826416
12797,0.5,0.5295472,0.02954721450805664
12798,0.6875,0.75372726,0.0662272572517395
12799,0.5,0.7690774,0.2690774202346802
12800,0.75,0.5850203,0.1649796962738037
12801,0.75,0.64405805,0.10594195127487183
12802,0.4375,0.69178635,0.25428634881973267
12803,0.625,0.7343793,0.10937929153442383
12804,0.5,0.70678055,0.2067805528640747
12805,0.6875,0.4798545,0.2076455056667328
12806,0.5625,0.5378368,0.024663209915161133
12807,0.625,0.4783327,0.14666730165481567
12808,0.625,0.7597641,0.13476407527923584
12809,0.6875,0.6368791,0.0506209135055542
12810,0.75,0.7245971,0.02540290355682373
12811,0.5,0.5267987,0.026798725128173828
12812,0.625,0.5088826,0.11611741781234741
12813,0.5,0.7557747,0.25577467679977417
12814,0.5,0.7253763,0.22537630796432495
12815,0.625,0.6893863,0.06438630819320679
12816,0.625,0.51140094,0.11359906196594238
12817,0.1875,0.7395991,0.5520991086959839
12818,0.875,0.7603919,0.11460810899734497
12819,0.6875,0.48660693,0.2008930742740631
12820,0.75,0.48453468,0.26546531915664673
12821,0.5,0.62581635,0.12581634521484375
12822,0.75,0.70061505,0.0493849515914917
12823,0.6875,0.49483827,0.19266173243522644
12824,0.5625,0.7275031,0.16500312089920044
12825,0.5625,0.76790315,0.2054031491279602
12826,0.75,0.6765854,0.0734146237373352
12827,0.6875,0.45408517,0.23341482877731323
12828,0.625,0.51798457,0.10701543092727661
12829,0.875,0.5499553,0.3250446915626526
12830,0.5,0.73347193,0.23347193002700806
12831,0.6875,0.54012823,0.14737176895141602
12832,0.375,0.62190735,0.24690735340118408
12833,0.4375,0.72442746,0.2869274616241455
12834,0.6875,0.6158408,0.07165920734405518
12835,0.4375,0.5847549,0.14725488424301147
12836,0.8125,0.7110723,0.10142767429351807
12837,0.6875,0.68547285,0.002027153968811035
12838,0.625,0.5479515,0.07704848051071167
12839,0.6875,0.73045623,0.04295623302459717
12840,0.5,0.6927113,0.19271129369735718
12841,0.625,0.76369065,0.13869065046310425
12842,0.375,0.4614095,0.08640950918197632
12843,0.6875,0.5581339,0.12936609983444214
12844,0.375,0.46308926,0.08808925747871399
12845,0.625,0.48073635,0.14426365494728088
12846,0.5,0.6721354,0.17213541269302368
12847,0.5,0.5307338,0.030733823776245117
12848,0.75,0.56627786,0.1837221384048462
12849,0.875,0.47436798,0.40063202381134033
12850,0.4375,0.5303404,0.09284037351608276
12851,0.75,0.49611512,0.253884881734848
12852,0.625,0.5658393,0.059160709381103516
12853,0.375,0.56842417,0.19342416524887085
12854,0.4375,0.65908897,0.22158896923065186
12855,0.5625,0.54244125,0.020058751106262207
12856,0.5625,0.48443133,0.07806867361068726
12857,0.875,0.7830479,0.09195208549499512
12858,0.625,0.4931072,0.13189280033111572
12859,0.5,0.5645238,0.06452381610870361
12860,0.4375,0.61652786,0.17902785539627075
12861,0.4375,0.5027578,0.06525778770446777
12862,0.8125,0.62793666,0.18456333875656128
12863,0.4375,0.7601681,0.32266807556152344
12864,0.5,0.66814625,0.1681462526321411
12865,0.625,0.6945021,0.06950211524963379
12866,0.6875,0.7570971,0.06959712505340576
12867,0.875,0.76224816,0.11275184154510498
12868,0.4375,0.77412295,0.336622953414917
12869,0.5625,0.47734407,0.08515593409538269
12870,0.875,0.75865453,0.11634546518325806
12871,0.6875,0.7645519,0.07705187797546387
12872,0.75,0.53280187,0.21719813346862793
12873,0.5625,0.54406065,0.01843935251235962
12874,0.625,0.73594385,0.11094385385513306
12875,0.5625,0.48867866,0.07382133603096008
12876,0.6875,0.71679515,0.029295146465301514
12877,0.5625,0.705699,0.14319902658462524
12878,0.4375,0.47215798,0.03465798497200012
12879,0.4375,0.68040395,0.2429039478302002
12880,0.375,0.6814696,0.3064696192741394
12881,0.5625,0.7409085,0.17840850353240967
12882,0.875,0.59972286,0.27527713775634766
12883,0.625,0.5461684,0.07883161306381226
12884,0.5625,0.68178654,0.11928653717041016
12885,0.4375,0.4664331,0.02893310785293579
12886,0.75,0.4565937,0.29340630769729614
12887,0.75,0.73117006,0.018829941749572754
12888,0.5625,0.47728643,0.0852135717868805
12889,0.75,0.6737044,0.07629561424255371
12890,0.5625,0.4875936,0.07490640878677368
12891,0.625,0.60885847,0.016141533851623535
12892,0.5625,0.5732455,0.010745525360107422
12893,0.875,0.56486714,0.31013286113739014
12894,0.5625,0.57913595,0.0166359543800354
12895,0.625,0.52601624,0.0989837646484375
12896,0.5,0.47665876,0.023341238498687744
12897,0.8125,0.6133317,0.19916832447052002
12898,0.625,0.7391328,0.114132821559906
12899,0.625,0.7178246,0.09282457828521729
12900,0.6875,0.5067158,0.1807842254638672
12901,0.375,0.70529383,0.33029383420944214
12902,0.4375,0.73196787,0.29446786642074585
12903,0.6875,0.5327456,0.1547544002532959
12904,0.75,0.73086435,0.019135653972625732
