image_id,angle,speed,filename
11498,0.5,1.0,11498.png
6579,0.5,0.0,6579.png
6509,0.125,1.0,6509.png
3834,0.375,1.0,3834.png
1455,0.5,0.0,1455.png
16747,0.6875,1.0,16747.png
17508,0.5,0.0,17508.png
4189,0.375,1.0,4189.png
6713,0.6875,1.0,6713.png
1276,0.75,1.0,1276.png
10873,0.75,1.0,10873.png
10890,0.6875,0.0,10890.png
8692,0.625,1.0,8692.png
3770,0.6875,1.0,3770.png
3120,0.5625,1.0,3120.png
9669,0.375,1.0,9669.png
294,0.4375,1.0,294.png
11245,0.5,0.0,11245.png
10202,0.75,1.0,10202.png
13780,0.625,1.0,13780.png
625,0.625,1.0,625.png
9397,0.6875,0.0,9397.png
4586,0.75,1.0,4586.png
6663,0.625,1.0,6663.png
5923,0.5,0.0,5923.png
5740,0.8125,0.0,5740.png
12958,0.6875,1.0,12958.png
13529,0.75,0.0,13529.png
6780,0.4375,1.0,6780.png
2439,0.75,1.0,2439.png
13438,0.75,1.0,13438.png
3294,0.5625,1.0,3294.png
13076,0.625,1.0,13076.png
596,0.4375,1.0,596.png
9033,0.8125,1.0,9033.png
4356,0.6875,0.0,4356.png
10646,0.5,0.0,10646.png
932,0.5,1.0,932.png
4270,0.375,1.0,4270.png
4139,0.75,0.0,4139.png
10955,0.5,0.0,10955.png
2380,0.375,1.0,2380.png
5661,0.6875,0.0,5661.png
17248,0.6875,1.0,17248.png
12811,0.6875,1.0,12811.png
4520,0.75,0.0,4520.png
9366,0.4375,1.0,9366.png
1727,0.6875,1.0,1727.png
11638,0.5,1.0,11638.png
11547,0.75,0.0,11547.png
939,0.5625,1.0,939.png
3061,0.6875,1.0,3061.png
4103,0.5625,1.0,4103.png
3645,0.5625,0.0,3645.png
8550,0.6875,1.0,8550.png
12558,0.625,1.0,12558.png
3057,0.75,1.0,3057.png
11514,0.5625,1.0,11514.png
17459,0.5,0.0,17459.png
2281,0.75,1.0,2281.png
2777,0.8125,1.0,2777.png
6804,0.75,1.0,6804.png
12316,0.375,0.0,12316.png
7608,0.5,0.0,7608.png
6248,0.8125,1.0,6248.png
659,0.625,1.0,659.png
1496,0.625,1.0,1496.png
10229,0.5,1.0,10229.png
10104,0.5625,1.0,10104.png
3520,0.75,1.0,3520.png
6131,0.75,1.0,6131.png
16880,0.4375,1.0,16880.png
13338,0.25,0.0,13338.png
8128,0.625,1.0,8128.png
11020,0.5,1.0,11020.png
2847,0.75,0.0,2847.png
9985,0.6875,0.0,9985.png
5266,0.5625,1.0,5266.png
6939,0.875,1.0,6939.png
11777,0.8125,1.0,11777.png
9471,0.5,1.0,9471.png
5345,0.6875,1.0,5345.png
7223,0.3125,1.0,7223.png
13264,0.5,1.0,13264.png
12070,0.75,1.0,12070.png
13476,0.5,1.0,13476.png
8679,0.625,1.0,8679.png
10499,0.625,1.0,10499.png
9371,0.625,1.0,9371.png
2671,0.5625,1.0,2671.png
4436,0.625,1.0,4436.png
12391,1.0,1.0,12391.png
4784,0.6875,1.0,4784.png
43,0.8125,1.0,43.png
7734,0.5,1.0,7734.png
3310,0.75,0.0,3310.png
16434,0.5,0.0,16434.png
10409,0.375,1.0,10409.png
16813,0.5,1.0,16813.png
2706,0.625,0.0,2706.png
7137,0.5,1.0,7137.png
8775,0.6875,1.0,8775.png
10520,0.5625,1.0,10520.png
5556,0.5,0.0,5556.png
2929,0.0,1.0,2929.png
2893,0.625,1.0,2893.png
7709,0.4375,1.0,7709.png
7568,0.5625,1.0,7568.png
17486,0.5,0.0,17486.png
537,0.75,1.0,537.png
5180,0.625,1.0,5180.png
15839,0.6875,1.0,15839.png
9417,0.625,1.0,9417.png
9477,0.5625,1.0,9477.png
8630,0.5,1.0,8630.png
5881,0.4375,1.0,5881.png
3880,0.625,1.0,3880.png
13701,0.5,1.0,13701.png
1320,0.4375,1.0,1320.png
7521,0.5,1.0,7521.png
1715,0.5,1.0,1715.png
12710,0.6875,0.0,12710.png
5743,0.6875,1.0,5743.png
6116,0.5,0.0,6116.png
10180,0.6875,1.0,10180.png
10904,0.625,1.0,10904.png
3173,0.8125,1.0,3173.png
16759,0.5625,1.0,16759.png
2578,0.75,0.0,2578.png
5286,0.5625,1.0,5286.png
4135,0.6875,1.0,4135.png
3907,0.75,1.0,3907.png
11064,0.625,1.0,11064.png
6801,0.6875,1.0,6801.png
3059,0.5,0.0,3059.png
3927,0.5,1.0,3927.png
11450,0.5625,0.0,11450.png
10668,0.5,1.0,10668.png
13469,0.625,1.0,13469.png
6546,0.625,1.0,6546.png
10678,0.8125,1.0,10678.png
10259,0.8125,1.0,10259.png
9598,0.5625,1.0,9598.png
8449,0.8125,1.0,8449.png
8487,0.4375,1.0,8487.png
3448,0.4375,1.0,3448.png
16210,0.25,1.0,16210.png
13034,0.4375,1.0,13034.png
11623,0.75,1.0,11623.png
350,0.8125,1.0,350.png
10028,0.6875,0.0,10028.png
9142,0.5,1.0,9142.png
4984,0.375,1.0,4984.png
16621,0.25,1.0,16621.png
8286,0.5,1.0,8286.png
9380,0.625,1.0,9380.png
12665,0.75,0.0,12665.png
7962,0.6875,0.0,7962.png
2008,0.75,1.0,2008.png
9230,0.5,0.0,9230.png
9089,0.6875,0.0,9089.png
8916,0.5,0.0,8916.png
212,0.625,1.0,212.png
1529,0.5625,1.0,1529.png
1814,0.5,0.0,1814.png
10241,0.6875,0.0,10241.png
8774,0.5625,0.0,8774.png
2769,0.8125,1.0,2769.png
1970,0.6875,1.0,1970.png
10687,0.6875,1.0,10687.png
17517,0.5,0.0,17517.png
3488,0.6875,1.0,3488.png
6143,0.5,1.0,6143.png
11779,0.5625,1.0,11779.png
8358,0.5,0.0,8358.png
10243,0.6875,1.0,10243.png
1005,0.5,1.0,1005.png
3123,0.6875,0.0,3123.png
11702,0.6875,1.0,11702.png
1584,0.75,1.0,1584.png
10072,0.5625,1.0,10072.png
7065,0.625,1.0,7065.png
6686,0.5,1.0,6686.png
18,0.75,1.0,18.png
3933,0.5,1.0,3933.png
1012,0.625,1.0,1012.png
13387,0.75,1.0,13387.png
8327,0.625,1.0,8327.png
755,0.625,1.0,755.png
9274,0.6875,1.0,9274.png
9768,0.5,1.0,9768.png
6697,0.5625,1.0,6697.png
3756,0.8125,1.0,3756.png
10451,0.6875,1.0,10451.png
8426,0.375,0.0,8426.png
3591,0.75,0.0,3591.png
5885,0.6875,1.0,5885.png
8294,0.6875,1.0,8294.png
5003,0.75,1.0,5003.png
13227,0.25,1.0,13227.png
9919,0.625,1.0,9919.png
12879,0.5625,1.0,12879.png
17385,0.5,0.0,17385.png
7911,0.5625,0.0,7911.png
6408,0.4375,1.0,6408.png
1130,0.6875,0.0,1130.png
12486,0.5625,1.0,12486.png
7491,0.375,1.0,7491.png
673,0.4375,1.0,673.png
2733,0.75,1.0,2733.png
8124,0.4375,1.0,8124.png
13719,0.75,0.0,13719.png
4801,0.6875,1.0,4801.png
4461,0.75,1.0,4461.png
10305,0.5625,1.0,10305.png
8649,0.375,0.0,8649.png
17227,0.5625,1.0,17227.png
465,0.375,1.0,465.png
12188,0.75,0.0,12188.png
6632,0.5,0.0,6632.png
16200,0.4375,1.0,16200.png
6627,0.4375,1.0,6627.png
15395,0.4375,0.0,15395.png
3485,0.625,1.0,3485.png
13044,0.4375,1.0,13044.png
8317,0.625,1.0,8317.png
2469,0.6875,1.0,2469.png
13722,0.6875,0.0,13722.png
10929,0.4375,0.0,10929.png
2050,0.5,1.0,2050.png
12595,0.5,1.0,12595.png
5968,0.8125,1.0,5968.png
3635,0.4375,1.0,3635.png
12863,0.875,1.0,12863.png
11077,0.8125,0.0,11077.png
10323,0.75,1.0,10323.png
11803,0.625,1.0,11803.png
8504,0.5625,1.0,8504.png
1764,0.75,1.0,1764.png
7155,0.5,0.0,7155.png
11192,0.6875,1.0,11192.png
7859,0.4375,1.0,7859.png
3858,0.8125,1.0,3858.png
12300,0.0,1.0,12300.png
9709,0.4375,1.0,9709.png
9847,0.5625,1.0,9847.png
9549,0.8125,1.0,9549.png
9044,0.5,1.0,9044.png
349,0.625,1.0,349.png
11273,0.6875,0.0,11273.png
17391,0.5,0.0,17391.png
2711,0.1875,1.0,2711.png
11673,0.375,1.0,11673.png
4062,0.5,1.0,4062.png
7713,0.875,1.0,7713.png
11800,0.8125,1.0,11800.png
9997,0.5,0.0,9997.png
3086,0.6875,1.0,3086.png
2618,0.5625,1.0,2618.png
10051,0.4375,1.0,10051.png
2418,0.6875,1.0,2418.png
10790,0.5,1.0,10790.png
929,0.4375,1.0,929.png
16671,0.1875,1.0,16671.png
1475,0.6875,0.0,1475.png
4545,0.75,1.0,4545.png
16776,0.125,1.0,16776.png
11592,0.5,0.0,11592.png
16640,0.6875,1.0,16640.png
6386,0.5,1.0,6386.png
12299,0.6875,1.0,12299.png
9693,0.625,1.0,9693.png
11159,0.875,1.0,11159.png
3352,0.625,1.0,3352.png
4835,0.6875,1.0,4835.png
2226,0.5625,1.0,2226.png
2359,0.375,1.0,2359.png
5008,0.75,1.0,5008.png
10219,0.5625,1.0,10219.png
10713,0.875,0.0,10713.png
9890,0.625,1.0,9890.png
12166,0.5,0.0,12166.png
11768,0.8125,1.0,11768.png
3178,0.5,0.0,3178.png
11629,0.75,1.0,11629.png
5745,0.625,1.0,5745.png
17286,0.5,0.0,17286.png
11828,0.5,1.0,11828.png
2501,0.6875,0.0,2501.png
11813,0.5625,1.0,11813.png
9099,0.5,1.0,9099.png
4590,0.5,0.0,4590.png
7903,0.5,1.0,7903.png
9638,0.4375,0.0,9638.png
5032,0.4375,1.0,5032.png
8027,0.5625,1.0,8027.png
7764,0.6875,0.0,7764.png
2153,0.8125,1.0,2153.png
13055,0.6875,1.0,13055.png
12825,0.6875,1.0,12825.png
13562,0.4375,1.0,13562.png
12100,0.8125,1.0,12100.png
71,0.5625,1.0,71.png
506,0.4375,1.0,506.png
7122,0.8125,1.0,7122.png
10534,0.5,0.0,10534.png
4748,0.6875,0.0,4748.png
7116,0.625,0.0,7116.png
10776,0.6875,0.0,10776.png
4428,0.375,1.0,4428.png
13488,0.625,1.0,13488.png
12372,0.8125,1.0,12372.png
11885,0.75,1.0,11885.png
10197,0.6875,1.0,10197.png
5624,0.8125,1.0,5624.png
16184,0.3125,1.0,16184.png
10073,0.6875,1.0,10073.png
12625,0.6875,1.0,12625.png
2744,0.4375,1.0,2744.png
4303,0.3125,1.0,4303.png
116,0.6875,0.0,116.png
8889,0.5,1.0,8889.png
9673,0.6875,1.0,9673.png
12821,0.625,1.0,12821.png
6108,0.5,1.0,6108.png
3087,0.5,0.0,3087.png
6345,0.625,0.0,6345.png
6949,0.5625,1.0,6949.png
13252,0.8125,1.0,13252.png
9079,0.5,0.0,9079.png
4707,0.75,1.0,4707.png
605,0.375,0.0,605.png
5330,0.625,1.0,5330.png
6122,0.75,1.0,6122.png
5190,0.75,0.0,5190.png
1663,0.6875,1.0,1663.png
3148,0.75,1.0,3148.png
12668,0.75,1.0,12668.png
851,0.875,1.0,851.png
8111,0.4375,1.0,8111.png
3549,0.625,0.0,3549.png
5224,0.5,1.0,5224.png
11565,0.1875,1.0,11565.png
3806,0.5,1.0,3806.png
5898,0.5625,1.0,5898.png
2563,0.5,1.0,2563.png
12270,0.5,1.0,12270.png
9474,0.6875,0.0,9474.png
3966,0.8125,1.0,3966.png
2528,0.75,0.0,2528.png
8322,0.375,1.0,8322.png
7791,0.375,1.0,7791.png
974,0.8125,1.0,974.png
5534,0.5,1.0,5534.png
9792,0.5625,0.0,9792.png
10093,0.5,1.0,10093.png
9411,0.4375,1.0,9411.png
7345,0.4375,1.0,7345.png
3819,0.75,0.0,3819.png
9004,0.9375,1.0,9004.png
2676,0.625,1.0,2676.png
753,0.625,1.0,753.png
4495,0.8125,1.0,4495.png
10302,0.5625,1.0,10302.png
13056,0.375,1.0,13056.png
5760,0.6875,0.0,5760.png
15859,0.1875,1.0,15859.png
6283,0.875,1.0,6283.png
2228,0.5625,0.0,2228.png
10739,0.5,1.0,10739.png
5459,0.625,1.0,5459.png
7556,0.8125,1.0,7556.png
8542,0.4375,1.0,8542.png
5400,0.75,1.0,5400.png
11178,0.75,0.0,11178.png
4167,0.8125,1.0,4167.png
5357,0.6875,1.0,5357.png
10387,0.5625,1.0,10387.png
15116,0.5,1.0,15116.png
5647,0.8125,1.0,5647.png
6672,0.4375,0.0,6672.png
11269,0.6875,1.0,11269.png
7,0.75,0.0,7.png
7603,0.625,1.0,7603.png
4420,0.5,1.0,4420.png
3533,0.75,1.0,3533.png
16442,0.5,0.0,16442.png
5824,0.6875,1.0,5824.png
3658,0.8125,1.0,3658.png
8804,0.5625,1.0,8804.png
12157,0.4375,0.0,12157.png
4897,0.625,1.0,4897.png
9891,0.5,1.0,9891.png
16895,0.1875,1.0,16895.png
8671,0.8125,0.0,8671.png
12967,0.375,1.0,12967.png
8576,0.4375,1.0,8576.png
2488,1.0,0.0,2488.png
9537,0.625,1.0,9537.png
4502,0.5625,1.0,4502.png
13234,0.6875,1.0,13234.png
10600,0.5625,1.0,10600.png
8137,0.5,0.0,8137.png
6175,0.5625,1.0,6175.png
5539,0.5625,1.0,5539.png
6362,0.6875,1.0,6362.png
8397,0.6875,1.0,8397.png
238,0.625,1.0,238.png
9751,0.8125,1.0,9751.png
2925,0.75,1.0,2925.png
7083,0.4375,1.0,7083.png
6411,0.5,0.0,6411.png
10912,0.5625,1.0,10912.png
9554,0.4375,1.0,9554.png
11414,0.5625,1.0,11414.png
4532,0.625,0.0,4532.png
12432,0.4375,1.0,12432.png
8518,0.5,1.0,8518.png
3513,0.75,1.0,3513.png
8442,0.4375,1.0,8442.png
16865,0.75,1.0,16865.png
3194,0.75,1.0,3194.png
12240,0.625,0.0,12240.png
8828,0.75,0.0,8828.png
6855,0.6875,1.0,6855.png
11615,0.4375,1.0,11615.png
5000,0.75,0.0,5000.png
11811,0.625,1.0,11811.png
12160,0.625,1.0,12160.png
7279,0.5625,1.0,7279.png
10178,0.4375,1.0,10178.png
10976,0.75,1.0,10976.png
4037,0.4375,0.0,4037.png
4412,0.4375,1.0,4412.png
2420,0.6875,1.0,2420.png
2536,0.6875,1.0,2536.png
10967,0.75,1.0,10967.png
6211,0.625,1.0,6211.png
12837,0.6875,0.0,12837.png
13198,0.5,0.0,13198.png
5365,0.8125,1.0,5365.png
1917,0.75,1.0,1917.png
2939,0.6875,1.0,2939.png
3306,0.5,1.0,3306.png
9239,0.4375,0.0,9239.png
1811,0.6875,0.0,1811.png
12319,0.625,1.0,12319.png
11781,0.5625,1.0,11781.png
8546,0.5625,1.0,8546.png
10414,0.75,1.0,10414.png
10196,0.0,1.0,10196.png
12262,0.5,1.0,12262.png
2366,0.5,1.0,2366.png
1436,0.4375,1.0,1436.png
4392,0.8125,1.0,4392.png
2315,0.75,1.0,2315.png
16194,0.25,1.0,16194.png
8874,0.5625,0.0,8874.png
4017,0.6875,1.0,4017.png
5373,0.75,0.0,5373.png
5512,0.625,1.0,5512.png
12236,0.5,1.0,12236.png
4178,0.9375,1.0,4178.png
13575,0.6875,1.0,13575.png
8915,0.625,1.0,8915.png
9188,0.4375,1.0,9188.png
1694,0.625,1.0,1694.png
11920,0.6875,0.0,11920.png
13602,0.6875,1.0,13602.png
4258,0.8125,0.0,4258.png
10625,0.4375,0.0,10625.png
5438,0.625,1.0,5438.png
2241,0.5625,1.0,2241.png
2431,0.4375,1.0,2431.png
2527,0.5,1.0,2527.png
4672,0.4375,1.0,4672.png
1990,0.5625,1.0,1990.png
2225,0.625,1.0,2225.png
4810,0.625,1.0,4810.png
5560,0.5,1.0,5560.png
9723,0.625,1.0,9723.png
4410,0.6875,1.0,4410.png
3509,0.5,0.0,3509.png
1527,0.75,1.0,1527.png
12953,0.625,1.0,12953.png
11632,0.6875,0.0,11632.png
314,0.75,1.0,314.png
2809,0.4375,1.0,2809.png
11252,0.4375,1.0,11252.png
3909,0.75,1.0,3909.png
4861,0.5,1.0,4861.png
3929,0.625,0.0,3929.png
530,0.6875,1.0,530.png
5800,0.6875,1.0,5800.png
12465,0.375,1.0,12465.png
11332,0.5625,1.0,11332.png
13495,0.5,1.0,13495.png
4006,0.75,1.0,4006.png
8745,0.5,1.0,8745.png
5503,0.5,1.0,5503.png
5166,0.75,1.0,5166.png
7557,0.5625,1.0,7557.png
11732,0.5,1.0,11732.png
1961,0.625,0.0,1961.png
9503,0.4375,1.0,9503.png
8192,0.3125,1.0,8192.png
9724,0.5,1.0,9724.png
15356,0.4375,0.0,15356.png
4015,0.8125,1.0,4015.png
9040,0.5,1.0,9040.png
15396,0.4375,0.0,15396.png
4992,0.375,1.0,4992.png
2755,0.625,0.0,2755.png
8779,0.8125,1.0,8779.png
4759,0.4375,1.0,4759.png
10558,0.625,0.0,10558.png
5245,0.6875,0.0,5245.png
497,0.5,1.0,497.png
3119,0.6875,0.0,3119.png
9076,0.5,1.0,9076.png
11735,0.5,1.0,11735.png
10628,0.6875,0.0,10628.png
11372,0.8125,1.0,11372.png
4699,0.8125,1.0,4699.png
7529,0.625,1.0,7529.png
2643,0.5,0.0,2643.png
2952,0.75,0.0,2952.png
3456,0.6875,1.0,3456.png
8921,1.0,1.0,8921.png
9402,0.4375,1.0,9402.png
2687,0.8125,1.0,2687.png
7518,0.6875,1.0,7518.png
140,0.6875,0.0,140.png
12186,0.5625,1.0,12186.png
2691,0.8125,1.0,2691.png
7840,0.625,1.0,7840.png
9441,0.625,1.0,9441.png
580,0.6875,1.0,580.png
7147,0.6875,1.0,7147.png
5366,0.625,1.0,5366.png
5639,0.625,0.0,5639.png
6425,0.1875,1.0,6425.png
2222,0.625,1.0,2222.png
16746,0.8125,1.0,16746.png
6550,0.8125,1.0,6550.png
13573,0.6875,1.0,13573.png
2590,0.875,1.0,2590.png
11261,0.375,1.0,11261.png
7584,0.875,1.0,7584.png
2576,0.75,0.0,2576.png
12738,0.5,1.0,12738.png
12627,0.5,1.0,12627.png
10881,0.5,1.0,10881.png
3747,0.4375,1.0,3747.png
12935,0.875,1.0,12935.png
9049,0.6875,1.0,9049.png
13572,0.6875,1.0,13572.png
4603,0.625,0.0,4603.png
4521,0.625,1.0,4521.png
17230,0.5,1.0,17230.png
311,0.5,1.0,311.png
10103,0.1875,1.0,10103.png
6296,0.1875,1.0,6296.png
5175,0.5,1.0,5175.png
2720,0.625,1.0,2720.png
11770,0.875,1.0,11770.png
1794,0.3125,1.0,1794.png
2499,0.875,1.0,2499.png
6274,0.6875,1.0,6274.png
10872,0.5,1.0,10872.png
457,0.6875,1.0,457.png
5485,0.5625,0.0,5485.png
139,0.125,1.0,139.png
17544,0.5,1.0,17544.png
2747,0.4375,1.0,2747.png
3026,0.5625,1.0,3026.png
1644,0.75,1.0,1644.png
2544,0.5,1.0,2544.png
13704,0.8125,1.0,13704.png
1022,0.3125,1.0,1022.png
936,0.5,0.0,936.png
6611,0.5625,1.0,6611.png
6830,0.5,0.0,6830.png
1749,0.75,1.0,1749.png
8099,0.6875,1.0,8099.png
1769,0.375,1.0,1769.png
12581,0.8125,1.0,12581.png
11887,0.625,1.0,11887.png
8829,0.5,1.0,8829.png
13789,0.8125,1.0,13789.png
6085,0.3125,1.0,6085.png
3267,0.5,1.0,3267.png
2445,0.375,1.0,2445.png
11405,0.6875,0.0,11405.png
6098,0.6875,1.0,6098.png
16585,0.1875,1.0,16585.png
3662,0.6875,1.0,3662.png
9302,0.75,1.0,9302.png
1709,0.375,1.0,1709.png
9522,0.6875,1.0,9522.png
4307,0.75,0.0,4307.png
1855,1.0,1.0,1855.png
4102,0.75,1.0,4102.png
9009,0.6875,1.0,9009.png
2569,0.6875,1.0,2569.png
12669,0.6875,0.0,12669.png
3743,0.375,1.0,3743.png
17556,0.5,1.0,17556.png
12780,0.75,1.0,12780.png
6839,0.75,0.0,6839.png
4606,0.75,1.0,4606.png
9904,0.4375,1.0,9904.png
13188,0.4375,1.0,13188.png
7805,0.4375,1.0,7805.png
768,0.8125,1.0,768.png
1314,0.0625,1.0,1314.png
16854,0.625,1.0,16854.png
3870,0.8125,0.0,3870.png
2530,0.5,0.0,2530.png
10959,0.75,1.0,10959.png
2351,0.5625,1.0,2351.png
11858,0.75,1.0,11858.png
9510,0.6875,1.0,9510.png
10227,0.4375,1.0,10227.png
6414,0.6875,1.0,6414.png
10546,0.75,1.0,10546.png
3963,0.375,0.0,3963.png
5230,0.5,1.0,5230.png
13096,0.8125,1.0,13096.png
8258,0.5625,1.0,8258.png
1279,0.75,0.0,1279.png
10943,0.8125,0.0,10943.png
12273,0.5,0.0,12273.png
7822,0.6875,0.0,7822.png
9320,0.5625,0.0,9320.png
9031,0.5625,0.0,9031.png
1834,0.75,1.0,1834.png
10791,0.5625,1.0,10791.png
13584,0.625,1.0,13584.png
9444,0.5,1.0,9444.png
9746,0.4375,1.0,9746.png
9666,0.5625,0.0,9666.png
9801,0.25,1.0,9801.png
16644,0.6875,1.0,16644.png
10282,0.4375,1.0,10282.png
2543,0.5,0.0,2543.png
1286,0.75,1.0,1286.png
7411,0.6875,1.0,7411.png
3415,0.375,0.0,3415.png
11723,0.8125,1.0,11723.png
8411,0.5625,1.0,8411.png
1975,0.6875,1.0,1975.png
8976,0.5,1.0,8976.png
1151,0.4375,1.0,1151.png
744,0.6875,1.0,744.png
9073,0.4375,1.0,9073.png
1089,0.75,1.0,1089.png
7230,0.5625,1.0,7230.png
9069,0.5625,0.0,9069.png
7500,0.625,0.0,7500.png
5738,0.75,1.0,5738.png
9240,0.5625,1.0,9240.png
11650,0.375,1.0,11650.png
4977,0.75,0.0,4977.png
10415,0.5625,1.0,10415.png
12138,0.625,1.0,12138.png
4615,0.4375,0.0,4615.png
6055,0.6875,1.0,6055.png
3180,0.4375,1.0,3180.png
13052,0.5,1.0,13052.png
8973,0.75,1.0,8973.png
5298,0.625,1.0,5298.png
8369,0.75,1.0,8369.png
1433,0.5,0.0,1433.png
12808,0.4375,0.0,12808.png
8139,0.8125,1.0,8139.png
11092,0.5,1.0,11092.png
7702,0.8125,1.0,7702.png
4260,0.5,1.0,4260.png
3176,0.5625,1.0,3176.png
10306,0.625,0.0,10306.png
9482,0.5,1.0,9482.png
8468,0.6875,1.0,8468.png
17415,0.5,0.0,17415.png
4677,0.5625,1.0,4677.png
87,0.6875,1.0,87.png
2636,0.625,0.0,2636.png
5096,0.375,1.0,5096.png
9082,0.6875,1.0,9082.png
6728,0.5625,0.0,6728.png
6490,0.625,1.0,6490.png
7395,0.75,1.0,7395.png
5774,0.75,1.0,5774.png
5448,0.75,1.0,5448.png
12897,0.625,0.0,12897.png
11191,0.375,0.0,11191.png
8197,0.6875,1.0,8197.png
1054,0.4375,1.0,1054.png
4291,0.75,1.0,4291.png
7413,0.5625,1.0,7413.png
8860,0.6875,1.0,8860.png
1370,0.875,1.0,1370.png
11696,0.6875,0.0,11696.png
6191,0.625,1.0,6191.png
10210,0.75,1.0,10210.png
3676,0.875,1.0,3676.png
900,0.5625,1.0,900.png
8805,0.4375,1.0,8805.png
10969,0.625,1.0,10969.png
4905,0.75,1.0,4905.png
2362,0.4375,1.0,2362.png
1167,0.5625,1.0,1167.png
9408,0.6875,0.0,9408.png
2997,0.4375,1.0,2997.png
1119,0.4375,1.0,1119.png
13783,0.75,1.0,13783.png
6432,0.5625,1.0,6432.png
12543,0.5625,1.0,12543.png
13361,0.625,1.0,13361.png
253,0.75,0.0,253.png
2978,0.75,1.0,2978.png
4092,0.625,1.0,4092.png
6151,0.4375,1.0,6151.png
4448,0.5,1.0,4448.png
10607,0.6875,1.0,10607.png
9134,0.6875,1.0,9134.png
16667,0.25,1.0,16667.png
5590,0.6875,1.0,5590.png
15838,0.6875,1.0,15838.png
4432,0.5625,1.0,4432.png
2966,0.6875,1.0,2966.png
12835,0.875,1.0,12835.png
1883,0.875,1.0,1883.png
16638,0.6875,1.0,16638.png
2573,0.75,1.0,2573.png
10676,0.6875,1.0,10676.png
2512,0.4375,1.0,2512.png
16544,0.25,1.0,16544.png
16075,0.375,1.0,16075.png
8456,0.5625,1.0,8456.png
8314,0.5625,1.0,8314.png
4628,0.375,1.0,4628.png
12267,0.8125,1.0,12267.png
7023,0.5625,0.0,7023.png
13591,0.5,0.0,13591.png
6407,0.5625,0.0,6407.png
3886,0.75,1.0,3886.png
1513,0.5625,1.0,1513.png
10605,0.5,1.0,10605.png
1356,0.75,1.0,1356.png
9013,0.6875,1.0,9013.png
13485,0.4375,1.0,13485.png
8651,0.375,1.0,8651.png
6908,0.8125,1.0,6908.png
8419,0.6875,0.0,8419.png
6613,0.75,1.0,6613.png
16222,0.5625,1.0,16222.png
5088,0.6875,1.0,5088.png
13105,0.5,0.0,13105.png
10069,0.5,1.0,10069.png
11181,0.75,1.0,11181.png
5192,0.625,1.0,5192.png
7824,0.5,1.0,7824.png
1761,0.0,1.0,1761.png
5332,0.5625,0.0,5332.png
1632,0.625,1.0,1632.png
13151,0.6875,1.0,13151.png
4363,0.4375,1.0,4363.png
2150,0.5,1.0,2150.png
3716,0.5625,1.0,3716.png
13796,0.5625,0.0,13796.png
7732,0.1875,1.0,7732.png
2661,0.5625,1.0,2661.png
971,0.625,1.0,971.png
9425,0.4375,1.0,9425.png
6089,0.75,1.0,6089.png
5128,0.625,1.0,5128.png
7208,0.5,0.0,7208.png
6024,0.75,0.0,6024.png
853,0.375,1.0,853.png
12577,0.8125,1.0,12577.png
642,0.8125,1.0,642.png
6889,0.8125,1.0,6889.png
8570,0.5625,1.0,8570.png
15077,0.9375,1.0,15077.png
8185,0.5625,1.0,8185.png
6869,0.75,0.0,6869.png
11445,0.75,1.0,11445.png
8700,0.875,1.0,8700.png
5338,0.125,1.0,5338.png
6488,0.5,0.0,6488.png
2584,0.5,1.0,2584.png
3284,0.5,0.0,3284.png
1229,0.75,1.0,1229.png
2771,0.4375,1.0,2771.png
12042,0.5625,0.0,12042.png
15963,0.4375,1.0,15963.png
15818,0.125,0.0,15818.png
8315,0.5625,1.0,8315.png
8727,0.625,0.0,8727.png
8909,0.4375,0.0,8909.png
16622,0.1875,1.0,16622.png
5770,0.3125,0.0,5770.png
371,0.4375,1.0,371.png
5960,0.75,1.0,5960.png
3775,0.75,1.0,3775.png
11167,0.4375,1.0,11167.png
10554,0.625,1.0,10554.png
1126,0.75,1.0,1126.png
6454,0.625,1.0,6454.png
843,0.4375,1.0,843.png
248,0.5625,1.0,248.png
770,0.5625,1.0,770.png
2238,0.375,0.0,2238.png
12086,0.8125,1.0,12086.png
3840,0.75,1.0,3840.png
6520,0.6875,1.0,6520.png
4647,0.25,1.0,4647.png
2494,0.5,0.0,2494.png
2532,0.75,1.0,2532.png
9415,0.625,1.0,9415.png
8650,0.75,1.0,8650.png
11171,0.6875,1.0,11171.png
3526,0.5,1.0,3526.png
7177,0.375,0.0,7177.png
16896,0.3125,1.0,16896.png
9773,0.75,1.0,9773.png
4694,0.6875,0.0,4694.png
188,0.625,0.0,188.png
9399,0.4375,1.0,9399.png
10200,0.6875,1.0,10200.png
11289,0.6875,1.0,11289.png
10068,0.0,1.0,10068.png
7258,0.6875,0.0,7258.png
882,0.75,1.0,882.png
6437,0.625,1.0,6437.png
3877,0.4375,1.0,3877.png
5441,0.75,1.0,5441.png
11553,0.625,1.0,11553.png
11571,0.5,1.0,11571.png
12212,0.5,1.0,12212.png
2322,0.5,0.0,2322.png
10741,0.5625,1.0,10741.png
7885,0.4375,1.0,7885.png
6809,0.75,1.0,6809.png
7957,0.4375,1.0,7957.png
4082,0.5,1.0,4082.png
2749,0.6875,1.0,2749.png
12077,0.6875,1.0,12077.png
6484,0.875,1.0,6484.png
1180,0.5,1.0,1180.png
8354,0.75,1.0,8354.png
9026,0.5625,0.0,9026.png
11988,0.75,0.0,11988.png
